STATE,STATION,DATE,REPORT_TYPE,SOURCE,STATION.LATITUDE,STATION.LONGITUDE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE.1,SOURCE.1,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
Utah,SALT LAKE CITY,3/22/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,47,NA,NA,25.76,NA,5.4,0,1.7,18,57,37,340,17,0,0,0,320,13,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5724 HR MIN TEMP (F): 37AVERAGE STATION PRESSURE:25.760 MINIMUM SEA LEVEL PRESSURE:29.97 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.4 24 HR AVG TEMP (F): 47DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 18 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):57  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,627,1843,NA,5/23/2007
Utah,SALT LAKE CITY,3/23/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,49,NA,NA,25.62,NA,10.6,0,3.5,16,56,41,270,28,0.08,0,0,220,21,RA,NA,NA,NA,NA,NA,SOD74324 HR PRECIPITATION (IN): 0.08 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE(D):25.621 MINIMUM SEA LEVEL PRESSURE:29.81 TIME OF OCCURRENCE:1632 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):220 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.6 24 HR AVG TEMP (F): 49DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 16 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 56 LATEST NIGHT MIN TEMP(1900-0800 LST):41 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T     0.03 0.01 0.04T     0.00 0.00T    T     0.00 0.00 0.00 0.00,SOD  ,6,625,1844,NA,5/23/2007
Utah,SALT LAKE CITY,3/24/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,50,NA,NA,25.58,NA,14.7,0,4.3,15,59,40,180,37,0.04,0,0,170,29,RA BR,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN): 0.04 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 5924 HR MIN TEMP (F): 40AVERAGE STATION PRESSURE:25.585 MINIMUM SEA LEVEL PRESSURE:29.68 TIME OF OCCURRENCE:1735 PEAK WIND SPEED (MPH): 37 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 29FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):14.7 24 HR AVG TEMP (F): 50DEPART FROM NORMAL:  4  HEATING DEGREE DAYS: 15 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):59  LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    0.00 0.00 0.00 0.00 0.00 0.00 T    T    0.00 0.00 T    0.00 0.00 0.00 T    0.00 T    T    T    T    0.01 T    0.03,SOD  ,6,623,1845,NA,5/23/2007
Utah,SALT LAKE CITY,3/25/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,39,NA,NA,25.55,NA,8.9,0,-6.9,26,45,33,340,22,0.48,0,1.1,340,20,RA SN BR,NA,NA,NA,NA,NA,SOD78324 HR PRECIPITATION (IN): 0.48 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):1.1  WEATHER(CODE):1  24 HR MAX TEMP (F): 4524 HR MIN TEMP (F): 33AVERAGE STATION PRESSURE:25.545 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:2330 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.9 24 HR AVG TEMP (F): 39DEPART FROM NORMAL: -7  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 26 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):45  LATEST NIGHT MIN TEMP(1900-0800 LST):33 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.07 0.06 0.08 0.03 0.01 T    0.00 T    T    T    0.00 0.00 0.00 0.02 T    0.00 0.00 T    T    0.01 0.05 0.05 0.06 0.04,SOD  ,6,622,1846,NA,5/23/2007
Utah,SALT LAKE CITY,3/26/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,37,NA,NA,25.55,NA,7.2,0,-9.1,28,43,31,280,20,0.27,3,3.4,280,16,SN BR,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN): 0.27 SNOW DEPTH (IN):3     24 HR SNOWFALL (IN):3.4  WEATHER(CODE):1  24 HR MAX TEMP (F): 4324 HR MIN TEMP (F): 31AVERAGE STATION PRESSURE:25.545 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:0219 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.2 24 HR AVG TEMP (F): 37DEPART FROM NORMAL: -9  HEATING DEGREE DAYS: 28 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):43  LATEST NIGHT MIN TEMP(1900-0800 LST):31 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.08 0.10 0.03 0.01 0.01 0.02 0.02 T    T    0.00 0.00 0.00 T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,620,1847,NA,5/23/2007
Utah,SALT LAKE CITY,3/27/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,36,NA,NA,25.6,NA,6.3,0,-10.3,29,44,27,300,27,0.01,0,0,290,20,SN BR,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN): 0.01 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 4424 HR MIN TEMP (F): 27AVERAGE STATION PRESSURE:25.600 MINIMUM SEA LEVEL PRESSURE:29.80 TIME OF OCCURRENCE:0520 PEAK WIND SPEED (MPH): 27 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.3 24 HR AVG TEMP (F): 36DEPART FROM NORMAL:-10  HEATING DEGREE DAYS: 29 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):44  LATEST NIGHT MIN TEMP(1900-0800 LST):27 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.01,SOD  ,6,618,1848,NA,5/23/2007
Utah,SALT LAKE CITY,3/28/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,40,NA,NA,25.76,NA,7,0,-6.5,25,48,32,110s,20s,0.11,2,1.5,130,16,SN BR,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN): 0.11 SNOW DEPTH (IN):2     24 HR SNOWFALL (IN):1.5  WEATHER(CODE):1  24 HR MAX TEMP (F): 4824 HR MIN TEMP (F): 32AVERAGE STATION PRESSURE:25.760 MINIMUM SEA LEVEL PRESSURE:30.01 TIME OF OCCURRENCE:0016 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):130 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.0 24 HR AVG TEMP (F): 40DEPART FROM NORMAL: -6  HEATING DEGREE DAYS: 25 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):48  LATEST NIGHT MIN TEMP(1900-0800 LST):32 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.03 0.07 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,617,1849,NA,5/23/2007
Utah,SALT LAKE CITY,3/29/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,46,NA,NA,25.69,NA,8.8,0,-0.7,19,54,37,180,23,T,0,0,160,18,TS RA,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):3  24 HR MAX TEMP (F): 5424 HR MIN TEMP (F): 37AVERAGE STATION PRESSURE:25.695 MINIMUM SEA LEVEL PRESSURE:29.92 TIME OF OCCURRENCE:1726 PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.8 24 HR AVG TEMP (F): 46DEPART FROM NORMAL: -1  HEATING DEGREE DAYS: 19 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):54  LATEST NIGHT MIN TEMP(1900-0800 LST):36 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,615,1850,NA,5/23/2007
Utah,SALT LAKE CITY,3/30/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,49,NA,NA,25.78,NA,6.2,0,2.2,16,57,40,170,22,0.08,0,0,170,17,RA BR,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN): 0.08 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 5724 HR MIN TEMP (F): 40AVERAGE STATION PRESSURE:25.780 MINIMUM SEA LEVEL PRESSURE:29.94 TIME OF OCCURRENCE:0028 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.2 24 HR AVG TEMP (F): 49DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 16 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):57  LATEST NIGHT MIN TEMP(1900-0800 LST):40 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 T    0.02 T    0.00 0.00 0.01 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,613,1852,NA,5/23/2007
Utah,SALT LAKE CITY,3/31/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,59,NA,NA,25.61,NA,11.3,0,12,6,68,49,210,32,0,0,0,230,21,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 49AVERAGE STATION PRESSURE:25.610 MINIMUM SEA LEVEL PRESSURE:29.65 TIME OF OCCURRENCE:2149 PEAK WIND SPEED (MPH): 32 PEAK WIND DIR (DEG):210 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.3 24 HR AVG TEMP (F): 59DEPART FROM NORMAL: 12  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):68  LATEST NIGHT MIN TEMP(1900-0800 LST):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,612,1853,NA,5/23/2007
Utah,SALT LAKE CITY,4/1/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,45,NA,NA,25.5,NA,11.6,0,-2.2,20,56,33,350,33,0.03,0,T,340,29,RA SN BR,NA,NA,NA,NA,NA,SOD75324 HR PRECIPITATION (IN): 0.03 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):T    WEATHER(CODE):1  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F): 33AVERAGE STATION PRESSURE:25.495 MINIMUM SEA LEVEL PRESSURE:29.57 TIME OF OCCURRENCE:1507 PEAK WIND SPEED (MPH): 33 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 29FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.6 24 HR AVG TEMP (F): 45DEPART FROM NORMAL: -2  HEATING DEGREE DAYS: 20 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):56  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    0.02 0.01 T,SOD  ,6,610,1854,NA,5/23/2007
Utah,SALT LAKE CITY,4/2/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,37,NA,NA,25.71,NA,7,0,-10.4,28,44,30,10,25,T,0,T,350,20,SN,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):T    WEATHER(CODE):1  24 HR MAX TEMP (F): 4424 HR MIN TEMP (F): 30AVERAGE STATION PRESSURE:25.715 MINIMUM SEA LEVEL PRESSURE:29.86 TIME OF OCCURRENCE:0316 PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG): 10 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):350 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.0 24 HR AVG TEMP (F): 37DEPART FROM NORMAL:-10  HEATING DEGREE DAYS: 28 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):44  LATEST NIGHT MIN TEMP(1900-0800 LST):30 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    0.00 T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,608,1855,NA,5/23/2007
Utah,SALT LAKE CITY,4/3/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,41,NA,NA,25.66,NA,6.9,0,-6.6,24,52,29,340,22,0,0,0,340,16,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5224 HR MIN TEMP (F): 29AVERAGE STATION PRESSURE:25.665 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.9 24 HR AVG TEMP (F): 41DEPART FROM NORMAL: -7  HEATING DEGREE DAYS: 24 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):52  LATEST NIGHT MIN TEMP(1900-0800 LST):29 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,607,1856,NA,5/23/2007
Utah,SALT LAKE CITY,4/4/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,47,NA,NA,25.46,NA,7,0,-0.8,18,62,31,160,26,0,0,0,170,21,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 31AVERAGE STATION PRESSURE:25.465 MINIMUM SEA LEVEL PRESSURE:29.53 TIME OF OCCURRENCE:2313 PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG):160 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.0 24 HR AVG TEMP (F): 47DEPART FROM NORMAL: -1  HEATING DEGREE DAYS: 18 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):62  LATEST NIGHT MIN TEMP(1900-0800 LST):31 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,605,1857,NA,5/23/2007
Utah,SALT LAKE CITY,4/5/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,57,NA,NA,25.4,NA,12.5,0,9,8,68,45,180,37,T,0,0,170,30,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 45AVERAGE STATION PRESSURE:25.395 MINIMUM SEA LEVEL PRESSURE:29.47 TIME OF OCCURRENCE:1701 PEAK WIND SPEED (MPH): 37 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 30FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):12.5 24 HR AVG TEMP (F): 57DEPART FROM NORMAL:  9  HEATING DEGREE DAYS:  8 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):68  LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,604,1858,NA,5/23/2007
Utah,SALT LAKE CITY,4/6/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,58,NA,NA,25.54,NA,15.7,0,9.9,7,63,53,200,39,0,0,0,190,29,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6324 HR MIN TEMP (F): 53AVERAGE STATION PRESSURE:25.540 MINIMUM SEA LEVEL PRESSURE:29.58 TIME OF OCCURRENCE:0258 PEAK WIND SPEED (MPH): 39 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 29FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):15.7 24 HR AVG TEMP (F): 58DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):63  LATEST NIGHT MIN TEMP(1900-0800 LST):55 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,602,1859,NA,5/23/2007
Utah,SALT LAKE CITY,4/7/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,58,NA,NA,25.73,NA,6.5,0,9.7,7,67,49,180,18,0,0,0,170,15,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 49AVERAGE STATION PRESSURE:25.730 MINIMUM SEA LEVEL PRESSURE:29.88 TIME OF OCCURRENCE:0014 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.5 24 HR AVG TEMP (F): 58DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):67  LATEST NIGHT MIN TEMP(1900-0800 LST):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,600,1900,NA,5/23/2007
Utah,SALT LAKE CITY,4/8/2020,SOD  ,6,40.78,-111.97,NA,SE,0.94,mi,SNOW,4225,NA,"SNOWBOARD, SNOWSTICK",40.7725,-111.95,WFO,NA,NA,NA,NA,56,NA,NA,25.73,NA,7.1,0,7.4,9,70,42,320,24,0,0,0,300,20,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 42AVERAGE STATION PRESSURE:25.730 MINIMUM SEA LEVEL PRESSURE:29.88 TIME OF OCCURRENCE:1848 PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 20FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.1 24 HR AVG TEMP (F): 56DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):70  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,559,1901,NA,5/23/2007
